-1.5	0.95
3.5	0.085714286
8.5	0.5
13.5	0.060240964
18.5	0.111111111
23.5	0.176470588
28.5	0.341176471
33.5	0.706161137
38.5	0.281553398
43.5	0.111111111
48.5	0.257425743
53.5	0.107142857
58.5	0.177083333
6	0.333333333
5.5	0.333333333
-3	0.28
7.5	0.444444444
1.5	0.727272727
10.5	0.241706161
26	0.30994152
31	0.494117647
36	0.388429752
-0.5	0.936305732
34.5	0.666666667
11.5	0.065088757
45.5	0.202020202
50.5	0.160621762
